$GPFPD,1593,202871.00,318.410,-0.580,1.490,38.2234769,119.1219733,31.306,-0.011,-0.087,-0.017,1.986,8,8,1*71
$GPFPD,1593,202872.00,318.410,-0.600,1.480,38.2234768,119.1219731,31.314,-0.008,-0.082,-0.015,1.990,8,8,1*70
$GPFPD,1593,202873.00,318.430,-0.600,1.470,38.2234766,119.1219730,31.321,-0.009,-0.088,-0.018,1.986,8,8,1*74
$GPFPD,1593,202874.00,318.460,-0.610,1.460,38.2234766,119.1219730,31.327,0.005,-0.085,-0.017,1.986,8,8,1*53
$GPFPD,1593,202875.00,318.480,-0.610,1.460,38.2234765,119.1219730,31.334,0.013,-0.077,-0.013,1.984,8,8,1*51
$GPFPD,1593,202876.00,318.490,-0.600,1.480,38.2234764,119.1219730,31.345,-0.011,-0.080,-0.011,1.989,8,8,1*73
$GPFPD,1593,202877.00,318.500,-0.590,1.490,38.2234763,119.1219729,31.352,-0.007,-0.088,-0.014,1.988,8,8,1*73
$GPFPD,1593,202878.00,318.520,-0.590,1.490,38.2234762,119.1219726,31.361,-0.017,-0.093,-0.014,1.990,8,8,1*72
$GPFPD,1593,202879.00,318.540,-0.610,1.480,38.2234760,119.1219724,31.367,-0.007,-0.101,-0.022,1.989,8,8,1*7F
$GPFPD,1593,202880.00,318.550,-0.610,1.460,38.2234759,119.1219724,31.371,0.010,-0.088,-0.021,1.987,8,8,1*5D
$GPFPD,1593,202881.00,318.570,-0.590,1.470,38.2234758,119.1219725,31.373,0.004,-0.078,-0.022,1.989,8,8,1*51
$GPFPD,1593,202882.00,318.580,-0.580,1.480,38.2234757,119.1219724,31.374,-0.016,-0.077,-0.018,1.987,8,8,1*7C
$GPFPD,1593,202883.00,318.590,-0.600,1.480,38.2234757,119.1219721,31.384,-0.015,-0.093,-0.009,1.990,8,8,1*72
$GPFPD,1593,202884.00,318.600,-0.610,1.470,38.2234755,119.1219719,31.399,-0.007,-0.093,-0.009,1.991,8,8,1*76
$GPFPD,1593,202885.00,318.620,-0.610,1.480,38.2234754,119.1219719,31.408,-0.003,-0.093,-0.021,1.991,8,8,1*7A
$GPFPD,1593,202886.00,318.620,-0.590,1.480,38.2234753,119.1219718,31.408,0.004,-0.093,-0.027,1.991,8,8,1*58
$GPFPD,1593,202887.00,318.630,-0.590,1.480,38.2234752,119.1219718,31.409,-0.003,-0.082,-0.020,1.992,8,8,1*76
$GPFPD,1593,202888.00,318.650,-0.590,1.490,38.2234752,119.1219717,31.414,-0.004,-0.077,-0.014,1.990,8,8,1*75
$GPFPD,1593,202889.00,318.660,-0.600,1.490,38.2234751,119.1219716,31.423,-0.015,-0.083,-0.011,1.988,8,8,1*7C
$GPFPD,1593,202890.00,318.660,-0.600,1.490,38.2234750,119.1219714,31.433,-0.008,-0.094,-0.013,1.991,8,8,1*76
$GPFPD,1593,202891.00,318.660,-0.600,1.490,38.2234748,119.1219713,31.439,-0.005,-0.091,-0.017,1.990,8,8,1*7E
$GPFPD,1593,202892.00,318.660,-0.600,1.480,38.2234747,119.1219712,31.440,0.000,-0.083,-0.021,1.988,8,8,1*5B
$GPFPD,1593,202893.00,318.670,-0.590,1.470,38.2234747,119.1219712,31.441,-0.002,-0.074,-0.018,1.990,8,8,1*7B
$GPFPD,1593,202894.00,318.690,-0.600,1.470,38.2234746,119.1219710,31.445,-0.012,-0.081,-0.014,1.986,8,8,1*7F
$GPFPD,1593,202895.00,318.690,-0.600,1.480,38.2234745,119.1219709,31.450,-0.002,-0.094,-0.018,1.988,8,8,1*79
$GPFPD,1593,202896.00,318.690,-0.590,1.490,38.2234743,119.1219709,31.454,-0.001,-0.100,-0.023,1.990,8,8,1*7D
$GPFPD,1593,202897.00,318.700,-0.580,1.490,38.2234740,119.1219708,31.447,-0.013,-0.089,-0.030,1.988,8,8,1*7D
$GPFPD,1593,202898.00,318.710,-0.570,1.470,38.2234739,119.1219707,31.441,-0.004,-0.087,-0.028,1.989,8,8,1*75
$GPFPD,1593,202899.00,318.720,-0.590,1.470,38.2234738,119.1219708,31.440,0.003,-0.081,-0.018,1.986,8,8,1*56
$GPFPD,1593,202900.00,318.730,-0.600,1.490,38.2234737,119.1219707,31.448,-0.007,-0.081,-0.010,1.988,8,8,1*75
$GPFPD,1593,202901.00,318.730,-0.600,1.500,38.2234736,119.1219706,31.458,-0.002,-0.096,-0.015,1.988,8,8,1*7B
$GPFPD,1593,202902.00,318.750,-0.600,1.490,38.2234733,119.1219705,31.463,-0.003,-0.097,-0.019,1.991,8,8,1*7C
$GPFPD,1593,202903.00,318.760,-0.590,1.480,38.2234731,119.1219705,31.460,0.000,-0.101,-0.032,1.991,8,8,1*5D
$GPFPD,1593,202904.00,318.780,-0.590,1.460,38.2234730,119.1219704,31.455,-0.006,-0.082,-0.030,1.986,8,8,1*79
$GPFPD,1593,202905.00,318.790,-0.590,1.480,38.2234729,119.1219704,31.453,-0.006,-0.085,-0.025,1.990,8,8,1*7D
$GPFPD,1593,202906.00,318.790,-0.610,1.480,38.2234727,119.1219702,31.452,-0.010,-0.091,-0.023,1.985,8,8,1*7C
$GPFPD,1593,202907.00,318.810,-0.610,1.470,38.2234726,119.1219701,31.456,0.003,-0.080,-0.017,1.989,8,8,1*57
$GPFPD,1593,202908.00,318.830,-0.600,1.460,38.2234725,119.1219702,31.464,0.004,-0.073,-0.012,1.990,8,8,1*5D
$GPFPD,1593,202909.00,318.840,-0.590,1.460,38.2234725,119.1219703,31.474,0.001,-0.076,-0.010,1.988,8,8,1*5A
$GPFPD,1593,202910.00,318.860,-0.590,1.480,38.2234724,119.1219702,31.484,-0.014,-0.078,-0.010,1.992,8,8,1*7D
$GPFPD,1593,202911.00,318.880,-0.610,1.490,38.2234723,119.1219700,31.491,-0.013,-0.092,-0.017,1.988,8,8,1*76
$GPFPD,1593,202912.00,318.890,-0.600,1.470,38.2234721,119.1219699,31.493,0.003,-0.087,-0.021,1.991,8,8,1*5F
$GPFPD,1593,202913.00,318.900,-0.590,1.460,38.2234720,119.1219699,31.489,0.000,-0.084,-0.025,1.991,8,8,1*53
$GPFPD,1593,202914.00,318.910,-0.580,1.470,38.2234720,119.1219699,31.487,-0.004,-0.080,-0.021,1.988,8,8,1*7A
$GPFPD,1593,202915.00,318.930,-0.590,1.460,38.2234720,119.1219697,31.492,-0.013,-0.081,-0.008,1.988,8,8,1*7F
$GPFPD,1593,202916.00,318.950,-0.600,1.470,38.2234719,119.1219697,31.505,-0.001,-0.092,-0.004,1.993,8,8,1*73
$GPFPD,1593,202917.00,318.970,-0.590,1.480,38.2234717,119.1219696,31.515,-0.004,-0.095,-0.014,1.993,8,8,1*78
$GPFPD,1593,202918.00,318.980,-0.580,1.480,38.2234716,119.1219695,31.510,-0.004,-0.084,-0.025,1.991,8,8,1*7E
$GPFPD,1593,202919.00,318.980,-0.590,1.470,38.2234715,119.1219694,31.501,0.000,-0.067,-0.019,1.993,8,8,1*5A
$GPFPD,1593,202920.00,319.000,-0.580,1.470,38.2234715,119.1219694,31.500,0.001,-0.071,-0.014,1.992,8,8,1*5A
